7728,200,0.899291
808,208,0.855602
816,208,0.986013
2072,296,0.955013
2080,296,0.985869
2496,296,0.983018
2504,296,0.99914
2512,296,0.999832
2520,296,0.98726
7824,296,0.961914
312,304,0.814957
320,304,0.830727
552,304,0.820947
928,304,0.982121
936,304,0.994282
944,304,0.998582
952,304,0.992294
1032,304,0.839481
1040,304,0.976008
7888,320,0.898659
920,328,0.910963
928,328,0.985886
936,328,0.867073
624,360,0.991559
632,360,0.993584
872,360,0.99738
880,360,0.999467
888,360,0.998836
896,360,0.997259
2112,360,0.928551
2120,360,0.895838
2296,360,0.961729
2304,360,0.929459
2312,360,0.838587
864,432,0.96819
872,432,0.973654
880,432,0.96889
888,432,0.907791
896,432,0.97963
904,432,0.997302
912,432,0.981635
672,592,0.807181
680,592,0.90269
688,592,0.813123
1992,592,0.810349
2000,592,0.952362
7040,656,0.876535
7048,656,0.969936
7976,656,0.965028
664,664,0.983511
672,664,0.957197
680,664,0.898468
7456,688,0.940229
7464,688,0.940834
632,696,0.912269
640,696,0.904507
7216,720,0.879183
7224,720,0.891057
576,728,0.904605
616,728,0.810443
1832,728,0.966561
1840,728,0.944362
528,760,0.879971
536,760,0.978206
544,760,0.946757
1240,760,0.825425
1248,760,0.817115
4592,760,0.995779
512,792,0.96634
520,792,0.917577
1424,792,0.806917
1432,792,0.830175
7440,912,0.998904
7448,912,0.999923
7456,912,0.99868
1776,920,0.946955
1784,920,0.870261
4112,920,0.958274
4120,920,0.974025
4128,920,0.850829
4184,920,0.859977
4384,920,0.973527
4408,920,0.849337
4416,920,0.958608
5672,920,0.964383
5920,920,0.863375
7704,936,0.864257
3568,944,0.867223
3576,944,0.991704
3584,944,0.985926
5968,944,0.841652
10768,1088,0.909948
10776,1088,0.96433
1776,1096,0.990519
1784,1096,0.983712
4312,1096,0.999171
4408,1096,0.999547
8824,1152,0.952653
8832,1152,0.956642
9576,1152,0.864297
9592,1152,0.957616
9600,1152,0.955315
9608,1152,0.99083
9616,1152,0.990391
9624,1152,0.884487
10152,1152,0.91805
10160,1152,0.987483
10168,1152,0.933088
1728,1160,0.994114
8672,1256,0.935381
8680,1256,0.981601
1752,1264,0.89981
1776,1264,0.953941
1784,1264,0.83075
9464,1312,0.855752
9472,1312,0.952299
9480,1312,0.956039
8816,1320,0.881281
8824,1320,0.952556
9664,1408,0.978636
9744,1408,0.970128
9752,1408,0.935258
9880,1408,0.901387
7872,1416,0.980458
7880,1416,0.999532
7888,1416,0.999645
7896,1416,0.911869
10248,1520,0.998299
8920,1568,0.956679
8928,1568,0.930744
9584,1568,0.953067
9592,1568,0.91143
1352,1656,0.975763
1360,1656,0.989296
1368,1656,0.852674
10184,1688,0.815355
1648,1720,0.944069
1656,1720,0.984049
1664,1720,0.992168
1784,1720,0.963165
1792,1720,0.992863
5600,1720,0.840937
5608,1720,0.998798
10168,1720,0.822373
1600,1744,0.994326
1608,1744,0.987737
2440,1744,0.988598
2448,1744,0.970652
10296,1744,0.970308
10304,1744,0.99823
10312,1744,0.995785
968,1872,0.969773
976,1872,0.998604
984,1872,0.953417
9952,1872,0.800398
3472,1912,0.89755
3480,1912,0.999948
3488,1912,0.998112
5816,1912,0.839868
5824,1912,0.997286
5832,1912,0.982919
5904,1912,0.976879
5912,1912,0.994457
5920,1912,0.993587
8568,1912,0.836833
8576,1912,0.818821
9840,1912,0.879811
10104,1912,0.892646
10112,1912,0.99986
10120,1912,0.999809
10128,1912,0.910668
1952,2048,0.820895
1960,2048,0.831745
2832,2048,0.934467
4328,2048,0.938536
4336,2048,0.930925
4344,2048,0.989361
4352,2048,0.996069
4360,2048,0.985648
9256,2048,0.845906
9264,2048,0.908683
2400,2072,0.805055
5904,2072,0.928694
8984,2072,0.893194
9360,2072,0.998144
9368,2072,0.999542
9376,2072,0.993927
9448,2072,0.871625
9456,2072,0.920844
1160,2096,0.920828
4376,2096,0.994495
4384,2096,0.997969
4392,2096,0.998963
4400,2096,0.992519
5936,2096,0.938266
5944,2096,0.99907
5952,2096,0.991989
8960,2096,0.911557
8968,2096,0.979452
8976,2096,0.805634
8848,2224,0.846681
10920,2224,0.872074
440,2264,0.887703
896,2264,0.946772
1808,2264,0.932213
9448,2264,0.812743
9456,2264,0.925612
10104,2264,0.824705
10112,2264,0.898867
10952,2264,0.980685
2704,2408,0.898283
2712,2408,0.988087
2864,2408,0.980037
2952,2408,0.972494
3216,2408,0.970077
3816,2408,0.951766
3824,2408,0.956336
9520,2408,0.863657
9528,2408,0.807936
9576,2408,0.836563
9584,2408,0.80671
9280,2456,0.835334
9472,2456,0.823682
9480,2456,0.991661
9488,2456,0.965625
1752,2512,0.996267
1808,2512,0.94985
3824,2512,0.871927
3928,2512,0.824975
3968,2512,0.925378
3976,2512,0.910162
3984,2512,0.99601
3992,2512,0.991918
4000,2512,0.899588
4408,2512,0.983403
4416,2512,0.998783
4424,2512,0.902301
2120,2616,0.9964
3024,2616,0.876733
3032,2616,0.976962
3280,2616,0.973878
3288,2616,0.993143
3296,2616,0.997245
3464,2616,0.965102
3712,2616,0.891644
3720,2616,0.986455
3808,2616,0.992184
3816,2616,0.9835
3824,2616,0.999353
3832,2616,0.998721
3840,2616,0.958811
3984,2616,0.976398
3992,2616,0.98663
4288,2616,0.977923
4296,2616,0.970011
4304,2616,0.999778
4312,2616,0.996096
4320,2616,0.943501
9984,2616,0.908709
11264,2616,0.828507
11272,2616,0.923927
288,2624,0.912563
1600,2624,0.952351
1608,2624,0.998032
1616,2624,0.935909
1768,2624,0.828606
2072,2624,0.98757
2080,2624,0.950308
2112,2624,0.974708
2120,2624,0.999361
2168,2624,0.883509
2856,2656,0.995292
2864,2656,0.998681
2872,2656,0.999779
2880,2656,0.994044
2888,2656,0.947501
3008,2656,0.940913
3016,2656,0.998765
3024,2656,0.999973
3032,2656,0.999946
3040,2656,0.999637
3280,2656,0.980336
3288,2656,0.998059
3296,2656,0.977232
3304,2656,0.81753
3344,2656,0.904839
3352,2656,0.86664
3456,2656,0.96599
3464,2656,0.992061
3472,2656,0.986073
3480,2656,0.980762
4248,2656,0.925659
4304,2656,0.891932
4312,2656,0.827561
10176,2656,0.826436
848,2664,0.80167
1376,2664,0.921631
3560,2752,0.987959
3568,2752,0.999801
11136,2752,0.831512
11144,2752,0.966876
1672,2760,0.832336
1680,2760,0.999993
1688,2760,0.999848
2088,2760,0.848799
3656,2808,0.854066
6168,2808,0.985141
6232,2808,0.918466
9384,2808,0.942095
9392,2808,0.878026
10248,2808,0.864191
10256,2808,0.90301
1072,2816,0.875564
1192,2816,0.989981
1200,2816,0.998042
1208,2816,0.997697
1216,2816,0.963516
1592,2816,0.999298
1600,2816,0.999943
2072,2816,0.902302
2080,2816,0.959243
9800,2848,0.955079
9808,2848,0.991541
9816,2848,0.988947
1144,2856,0.833765
1176,2856,0.879093
1184,2856,0.975788
1192,2856,0.973984
1200,2856,0.983523
1216,2856,0.980557
2352,2856,0.939821
2384,2856,0.919036
2392,2856,0.999823
2600,2856,0.818062
2688,2856,0.814155
2704,2856,0.998559
2712,2856,0.999898
2864,2856,0.853388
2872,2856,0.84657
3416,2856,0.991202
3424,2856,0.929288
3456,2856,0.981376
3464,2856,0.978512
3472,2856,0.974621
3768,2856,0.883818
15616,2976,0.978041
2112,2984,0.913054
