1584,32,0.958449
1588,32,0.997997
1592,32,0.999866
1596,32,0.999942
1600,32,0.999673
1604,32,0.982271
1584,36,0.991377
1588,36,0.999529
1592,36,0.999883
1596,36,0.999774
1600,36,0.996918
1604,36,0.846079
1584,40,0.978633
1588,40,0.995433
1592,40,0.996722
1596,40,0.988187
1600,40,0.850863
40,44,0.858041
44,44,0.988957
48,44,0.993608
52,44,0.959402
1584,44,0.91053
1588,44,0.93239
1592,44,0.877063
40,48,0.961335
44,48,0.999389
48,48,0.999949
52,48,0.999712
56,48,0.992543
60,48,0.889703
40,52,0.952011
44,52,0.999611
48,52,0.999995
52,52,0.999997
56,52,0.999928
60,52,0.997581
64,52,0.950378
40,56,0.812611
44,56,0.997297
48,56,0.999968
52,56,0.999998
56,56,0.999997
60,56,0.999939
64,56,0.997987
68,56,0.908109
44,60,0.882463
48,60,0.997189
52,60,0.999882
56,60,0.999974
60,60,0.999939
64,60,0.999356
68,60,0.983621
52,64,0.956313
56,64,0.995299
60,64,0.997525
64,64,0.994911
68,64,0.973459
60,68,0.823595
64,68,0.885542
68,68,0.866463
1524,208,0.958928
1528,208,0.994239
1532,208,0.995376
1536,208,0.975863
1524,212,0.993059
1528,212,0.999693
1532,212,0.999919
1536,212,0.999654
1540,212,0.990911
1452,476,0.877189
1456,476,0.90035
1452,480,0.833284
1456,480,0.858623
164,880,0.866096
168,880,0.834333
